Time,sum([sp77]),sum([sp78]),sum([sp79]),sum([sp80]),sum([sp81]),sum([sp82]),sum([sp83]),sum([sp84]),sum([sp85]),sum([sp86]),sum([sp87]),sum([sp88]),sum([sp89]),sum([sp90]),sum([sp91])
944022.6565294053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945868.8869580334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946019.5379093695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946096.0222013814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946354.7832222226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
948545.0696019642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
948765.4392723523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
948962.9926379984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
949009.3510860999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
949032.1619581027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
949057.5696775777,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
949776.108507543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949987.8326512838,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
950006.9635829855,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
950780.8665441753,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
950898.132890099,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
950936.6837511158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
952097.0922805744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
952149.2396968035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
952357.1532381624,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
952405.488186054,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
952409.8964214571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
953498.8988811822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
953518.6719238707,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
956795.3733128104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
956882.9585000472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
958734.7561702981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
958758.8145182003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
958783.6004288336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
958800.5140250756,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
960236.5604362803,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
960246.5787203521,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
961559.0148892264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
961632.9870945166,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
962350.4010380177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
963626.019301338,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
965707.9434458964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
965787.0444504021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
966480.5434188197,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
968861.6849337228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
970378.3501322208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
970397.8679384395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
970614.5922085582,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
970859.0787891245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
972478.3725200787,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
972544.2439483008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
972680.8628772708,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
972716.4827174438,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
973441.7054676715,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
973476.8521446068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
974314.7792257018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
974655.8809415892,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
974679.7972674727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
978054.1503604964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
978093.3274674228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
980214.3464269773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
981532.9156506981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
983419.3395596122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
983432.0736054468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
984828.6154638835,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
984841.087807598,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
986995.5197256418,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
987105.8052644348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
988167.2642877225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
988180.7151691128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
990422.429943851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
990436.2373450293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
994790.0579675123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
994800.5968566783,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
995976.9196365428,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
996007.9942006656,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
999912.8974475971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1003212.0184982399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1003224.0050428112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1003774.8369282044,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1004293.814773436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1004361.92643848,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1007977.2291061742,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1008037.4489079169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1010931.9079927257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1010971.2176465796,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1018010.8591172635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020141.9191655485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020163.592397901,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020533.2086309792,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020543.6294642468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020776.3552719142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020799.9101539033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1024062.2475397435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1024093.1623390352,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1025333.6359693635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1025367.7101820488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1028087.6141809708,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1028104.2283947336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1029097.5307567345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1029114.9995254113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1030706.4282337268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1030912.732211802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1033011.9759163581,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1033565.8421331046,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1033648.3047029788,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1033674.8201329752,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1034278.3517685094,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1034378.3893076535,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1034656.0255855042,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1035147.5857959721,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1035229.4922597324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1035675.3329946783,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1035695.351486702,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1037992.3715625178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1042967.8339901398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1042978.356499289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1046185.0877892403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1046222.8494189674,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1048827.5559715999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1055013.6338932156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1055024.1908935765,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1059139.7785223143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1059174.5327620155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1059399.3968174483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1059426.847756068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1060307.560984578,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1060347.4789127451,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1062194.2835335853,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1062270.0268165397,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1070143.0549500545,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1070159.1705872547,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1071278.8202023439,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1071309.8384864058,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1071562.6089450417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1071611.4073507763,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1073121.952597015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1075057.1613155566,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1075195.1690987062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1075493.2645689812,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1075527.0816884402,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1078339.3360097955,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1078444.558214968,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1078501.9768875192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1078568.954785814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1079796.2467229997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1081381.7775911463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1082518.0434493779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1082969.0717449996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1082985.538908708,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1083983.373902048,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1084014.630780017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1090125.1856310095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1090171.8283400133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1093957.2827499642,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1097091.565795104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1097136.866638654,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1097786.388547251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1097894.916311358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1099077.6922198762,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1099351.4691569116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1102504.0635145097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1102596.4154824836,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1103299.5599495308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1103365.4078522536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1103958.856436631,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1103999.133493927,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1104044.523264121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1106126.9127436369,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1107212.7805659622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1107270.7844256985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1107860.5764491912,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1107889.4549949882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1108540.4574595806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1108590.5093828596,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1111469.5646917808,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1111507.6020804846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1113586.2981864458,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1113619.525490573,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1114568.070319447,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1114629.6096953652,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1116319.3934326598,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1116356.3747392583,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1120770.3170767142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1120826.1609816446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1122605.5177968016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1122663.5566869252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1122667.1229688856,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1123046.5028436903,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1123102.2760834557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1124931.4016169913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1124969.8777712956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1125490.7687586043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1125500.9403247265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1126561.4608947767,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1126935.664037499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1129210.5292152378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1129306.9725196154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1130776.7249890028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1130811.2822559858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1132229.4542468071,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1132358.0075168393,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1133102.8134102006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133243.8748128607,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1133307.5016504733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1133446.0417682563,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1133724.5563200156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1133749.839321027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1136550.4979639873,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1136577.0290003156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1136760.9736821419,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1136822.504277522,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1137189.715943645,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1137338.360765404,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1137815.7350770424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1137871.2950473265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1140142.3909718862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1140260.0827928053,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1141355.080333389,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1141395.8414644224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1142748.0179315768,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1142892.1760573194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1144452.9690536987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1144653.0947508558,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1144930.5602785416,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1144951.934012439,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1146730.723638289,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1146871.3710870557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1146915.7927306658,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1148235.3457224849,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1148456.0053001128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1150036.5528917871,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1150060.9740012905,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1150731.0566043989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1150854.0581415584,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1150887.0410217692,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1151102.6808731058,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1152481.9671567488,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1152492.0943498155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1152907.2962115086,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1153625.042799573,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1156696.77514597,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1156718.931541285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1158618.2306970905,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1158999.7729650906,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1159622.5882027976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1159645.1018058157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1159680.8500676316,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1160575.713148867,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1160872.7804125613,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1161038.5201222936,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1161201.126657114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1162522.4361258347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1162620.1803222732,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1162653.93923506,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1162684.5989412733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1163125.9957987259,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1163193.3009232185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1164959.5441298713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1165013.3045650332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1168036.5457039762,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1168109.2498250557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1169363.9416134784,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1169872.6242007844,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1169898.6349078047,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1170397.9044015477,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1170469.1983164311,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1171615.4286585904,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1171703.832482201,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1173407.8923949443,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1173629.2754605825,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1174008.1635648024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1174273.3760550825,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1174917.5965798981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1174985.0625054175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1175368.8723630258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1175400.7390221455,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1175505.0416882872,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1175516.420170444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1176001.6356504876,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1176757.4071929154,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1176824.101720596,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1178053.9976138533,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1178107.0865976738,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1179528.6718090738,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1179622.0242870306,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1179702.8863239589,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1179788.4491512142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1183522.4018077033,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1183566.7032554003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1184065.9043004084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1184142.9822130809,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1184696.9610197947,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1184713.3223871305,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1184928.593627078,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1184953.8286246706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1185608.7319059425,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1185644.1914895643,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1185665.3141426307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1185801.8249865558,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1185870.5130570873,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1185935.1403835646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1185966.2223617844,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1186519.1000598765,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1190860.6087681667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1190904.7414218604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1191322.2107662198,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1191356.465657176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1191825.9702354954,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1192734.6708532807,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1192753.4217740088,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1193808.6345121074,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1193832.347390636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1195107.547620756,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1195137.4919063111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1195297.142967119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1195351.5353157339,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1196021.40698832,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1196042.2764108153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1198165.0704230296,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1198181.4564239243,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1198475.4243923533,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1198733.4851017466,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1198744.1015917493,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1200293.7949559852,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1200338.6408376896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1201310.6456041387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1201424.616202773,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1201955.2333021131,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1201984.14521914,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1202771.7614727968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1202799.63509833,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1204351.602231269,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1204395.4749596987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1204781.4929313771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1204800.4734047006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1207404.1934341104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1207414.7459133188,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1207546.6937184178,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1207582.6152398551,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1209393.3592047482,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1209525.1332922666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1209586.2305961645,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1209620.2774395389,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1209745.4208101612,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1209781.8518988972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1211309.9209348366,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1211327.6207862669,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1211618.9432475632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1212279.3821458104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1212612.498067641,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1212826.2512885304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1213308.16256946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1213322.3837517416,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1213833.9576914231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1213873.2538391347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1214919.1561073805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1214951.6234872055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1219977.3754562382,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1220025.7562230309,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1221583.5255361567,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1221598.864453756,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1221836.8342324586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1221963.7199985494,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
